date_time,open,high,low,close,volume
2017-01-04 01:00:59.905,1.04118,1.04129,1.03977,1.04102,4655514000.0
2017-01-04 01:51:27.753,1.04102,1.04237,1.041,1.04215,4247182000.0
2017-01-04 02:50:17.122,1.04215,1.04232,1.0400200000000002,1.04013,3855412000.0
2017-01-04 03:46:18.630,1.04013,1.04017,1.03895,1.03921,4249526000.0
2017-01-04 04:53:56.655,1.03921,1.04059,1.0389700000000002,1.04017,4695980000.0
2017-01-04 06:15:11.457,1.04017,1.04091,1.0397299999999998,1.04063,5398406000.0
2017-01-04 08:03:29.949,1.04063,1.04089,1.04007,1.04007,5580268000.0
2017-01-04 09:17:40.081,1.04007,1.04166,1.03989,1.04108,5261281000.0
2017-01-04 10:07:09.336,1.04108,1.0427799999999998,1.04106,1.04257,5069329000.0
2017-01-04 10:45:00.419,1.04257,1.044,1.04149,1.04176,5250784000.0
2017-01-04 11:25:10.868,1.04176,1.04444,1.0416,1.04421,4778741000.0
2017-01-04 12:16:06.047,1.04421,1.04451,1.04269,1.04303,4587744000.0
2017-01-04 13:05:31.780,1.04303,1.04388,1.04287,1.0436299999999998,4522250000.0
2017-01-04 13:54:34.292,1.0436299999999998,1.04448,1.04271,1.04291,4242430000.0
2017-01-04 14:43:01.658,1.04291,1.04381,1.0423,1.0438,4534616000.0
2017-01-04 15:27:48.717,1.0438,1.04459,1.04275,1.04368,4598411000.0
2017-01-04 16:17:20.390,1.04368,1.04456,1.0433,1.04447,4788629000.0
2017-01-04 16:51:55.412,1.04447,1.04547,1.04417,1.04459,4344126000.0
2017-01-04 17:23:11.667,1.04459,1.04734,1.04451,1.04679,4199346000.0
2017-01-04 18:01:49.287,1.04679,1.04807,1.04606,1.04796,4568705000.0
2017-01-04 18:45:50.748,1.04796,1.04911,1.04711,1.04778,4643634000.0
2017-01-04 20:05:07.722,1.04778,1.04835,1.04689,1.04712,4935146000.0
2017-01-04 21:08:09.384,1.04712,1.04996,1.04672,1.04873,5277287000.0
2017-01-04 21:40:51.650,1.04873,1.04904,1.04522,1.0453,5414712000.0
2017-01-04 22:47:41.916,1.0453,1.04813,1.04514,1.048,5889180000.0
2017-01-05 00:29:18.969,1.048,1.04949,1.04775,1.04848,5084197000.0
2017-01-05 02:05:05.211,1.04848,1.05245,1.04804,1.05241,3020995000.0
2017-01-05 02:41:43.513,1.05241,1.05396,1.05147,1.0527,3409237000.0
2017-01-05 03:18:37.746,1.0527,1.05404,1.05199,1.05228,4432791000.0
2017-01-05 04:13:13.520,1.05228,1.05249,1.05095,1.05231,4123009000.0
2017-01-05 05:13:17.519,1.05231,1.05283,1.05109,1.05228,4612703000.0
2017-01-05 06:15:53.007,1.05228,1.0527,1.05171,1.05185,5388704000.0
2017-01-05 07:23:25.985,1.05185,1.05534,1.0517299999999998,1.0551,5080366000.0
2017-01-05 08:10:54.582,1.0551,1.05631,1.05387,1.05498,4282100000.0
2017-01-05 08:55:20.391,1.05498,1.05744,1.0548799999999998,1.05624,4455727000.0
2017-01-05 09:30:39.836,1.05624,1.0571,1.05426,1.05447,4471564000.0
2017-01-05 10:05:25.515,1.05447,1.05699,1.05436,1.05533,4441004000.0
2017-01-05 10:32:11.604,1.05533,1.05646,1.05204,1.05208,4635962000.0
2017-01-05 11:05:25.679,1.05208,1.05261,1.05045,1.05204,4897509000.0
2017-01-05 11:44:21.147,1.05204,1.05233,1.0501200000000002,1.05049,4427729000.0
2017-01-05 12:28:53.072,1.05049,1.05132,1.0502,1.05121,4855606000.0
2017-01-05 13:10:30.263,1.05121,1.05123,1.04857,1.04896,4915236000.0
2017-01-05 14:02:23.234,1.04896,1.05007,1.0482,1.04949,4941359000.0
2017-01-05 14:48:04.151,1.04949,1.05179,1.04931,1.05067,4562729000.0
2017-01-05 15:22:39.307,1.05067,1.05142,1.04931,1.05082,4578530000.0
2017-01-05 15:47:05.230,1.05082,1.05423,1.05077,1.0536,4618355000.0
2017-01-05 16:21:29.525,1.0536,1.05491,1.05231,1.05456,4533972000.0
2017-01-05 16:54:57.013,1.05456,1.05506,1.0534,1.0546799999999998,4289532000.0
2017-01-05 17:22:03.390,1.0546799999999998,1.05613,1.05358,1.05525,4137935000.0
2017-01-05 17:45:09.591,1.05525,1.05915,1.0546,1.05895,4602411000.0
2017-01-05 18:03:11.016,1.05895,1.06086,1.05881,1.06054,4487240000.0
2017-01-05 18:27:23.004,1.06054,1.06149,1.05856,1.05881,4301885000.0
2017-01-05 18:58:16.726,1.05881,1.06116,1.05855,1.0601200000000002,4105252000.0
2017-01-05 19:59:09.320,1.0601200000000002,1.06013,1.05914,1.05967,4181541000.0
2017-01-05 21:05:29.727,1.05967,1.06069,1.05896,1.05906,4497452000.0
2017-01-05 22:16:45.907,1.05906,1.06006,1.05866,1.05912,5353514000.0
2017-01-06 00:17:11.649,1.05912,1.06095,1.05883,1.06062,5165965000.0
2017-01-06 01:55:35.755,1.06062,1.0612700000000002,1.05979,1.0607,3595204000.0
2017-01-06 02:42:44.896,1.0607,1.0607,1.0585,1.05881,4403057000.0
2017-01-06 03:33:40.244,1.05881,1.05936,1.05768,1.05843,4399075000.0
2017-01-06 04:20:25.280,1.05843,1.05891,1.05754,1.05849,5420853000.0
2017-01-06 05:26:56.996,1.05849,1.0593,1.05839,1.05842,5304354000.0
2017-01-06 06:58:21.625,1.05842,1.05908,1.05777,1.05804,5346686000.0
2017-01-06 08:13:58.892,1.05804,1.05877,1.05762,1.05853,5880220000.0
2017-01-06 09:14:32.758,1.05853,1.05869,1.05738,1.05776,5234719000.0
2017-01-06 10:10:19.309,1.05776,1.05946,1.0576,1.05908,4667736000.0
2017-01-06 11:05:11.161,1.05908,1.05975,1.05837,1.05875,3955548000.0
2017-01-06 11:58:58.745,1.05875,1.06085,1.05863,1.06036,3977871000.0
2017-01-06 12:59:43.779,1.06036,1.06071,1.05893,1.06064,3604078000.0
2017-01-06 14:02:42.432,1.06064,1.06073,1.0580200000000002,1.0580200000000002,3973525000.0
2017-01-06 14:59:54.789,1.0580200000000002,1.05832,1.05703,1.05794,4296563000.0
2017-01-06 15:30:34.966,1.05794,1.06207,1.05745,1.05785,3711919000.0
2017-01-06 15:43:47.626,1.05785,1.05873,1.05457,1.05673,3984614000.0
2017-01-06 15:59:32.797,1.05673,1.05737,1.05393,1.054,3654834000.0
2017-01-06 16:23:57.689,1.054,1.05581,1.0536,1.0543,3927754000.0
2017-01-06 16:50:04.008,1.0543,1.05687,1.05351,1.05672,3797923000.0
2017-01-06 17:21:31.353,1.05672,1.05728,1.05503,1.05621,4158638000.0
2017-01-06 17:55:00.901,1.05621,1.05826,1.05486,1.05696,3949484000.0
2017-01-06 18:28:51.994,1.05696,1.05821,1.05585,1.0563,4293655000.0
2017-01-06 19:15:19.080,1.0563,1.05652,1.05479,1.05492,4410950000.0
2017-01-06 20:20:16.069,1.05492,1.0551700000000002,1.05353,1.0548,5171394000.0
2017-01-06 21:26:21.160,1.0548,1.0548,1.05249,1.0527799999999998,5271418000.0
2017-01-06 22:56:00.285,1.0527799999999998,1.05351,1.05247,1.05334,5107652000.0
2017-01-09 01:46:36.374,1.05334,1.05355,1.05255,1.05305,4193962000.0
2017-01-09 03:09:50.584,1.05305,1.05431,1.05219,1.05366,4653202000.0
2017-01-09 04:39:36.424,1.05366,1.05441,1.05338,1.05359,4699797000.0
2017-01-09 06:25:31.979,1.05359,1.0536,1.05232,1.05236,5229958000.0
2017-01-09 07:55:30.489,1.05236,1.05318,1.05161,1.05204,5400267000.0
2017-01-09 09:13:26.615,1.05204,1.05406,1.05188,1.05382,5018590000.0
2017-01-09 10:05:03.821,1.05382,1.05409,1.05288,1.05369,4683896000.0
2017-01-09 10:47:58.667,1.05369,1.05557,1.05346,1.05492,4238336000.0
2017-01-09 11:31:05.257,1.05492,1.0552700000000002,1.05315,1.05347,3903289000.0
2017-01-09 12:04:50.575,1.05347,1.05455,1.05141,1.05213,4083472000.0
2017-01-09 12:53:29.567,1.05213,1.05245,1.05104,1.05125,4490328000.0
2017-01-09 13:37:15.030,1.05125,1.05323,1.0511700000000002,1.05234,4169589000.0
2017-01-09 14:16:07.061,1.05234,1.05299,1.05155,1.05257,3905734000.0
2017-01-09 15:10:58.942,1.05257,1.0531,1.0517299999999998,1.05213,3752280000.0
2017-01-09 15:48:24.725,1.05213,1.05415,1.05122,1.05313,3756407000.0
2017-01-09 16:22:48.925,1.05313,1.05484,1.05287,1.0538299999999998,3514924000.0
2017-01-09 17:00:21.172,1.0538299999999998,1.05452,1.05243,1.05299,3708986000.0
2017-01-09 17:40:20.324,1.05299,1.05635,1.0528,1.05558,4086149000.0
2017-01-09 18:16:54.402,1.05558,1.05692,1.05483,1.05649,3708165000.0
2017-01-09 18:57:55.010,1.05649,1.05826,1.05603,1.05723,4550214000.0
2017-01-09 20:09:39.707,1.05723,1.0578299999999998,1.0561,1.05737,4889258000.0
2017-01-09 21:56:36.452,1.05737,1.0577299999999998,1.0562,1.05715,5841317000.0
2017-01-09 23:26:42.185,1.05715,1.05779,1.05574,1.05691,5279086000.0
2017-01-10 01:25:34.400,1.05691,1.05887,1.0569,1.05879,3239324000.0
2017-01-10 02:46:09.833,1.05879,1.05992,1.0582200000000002,1.05879,4639701000.0
2017-01-10 03:49:54.534,1.05879,1.05947,1.05842,1.05864,4711140000.0
2017-01-10 04:37:42.281,1.05864,1.05995,1.05754,1.05968,4762518000.0
2017-01-10 05:15:33.051,1.05968,1.06132,1.05951,1.06093,3850949000.0
2017-01-10 05:52:32.503,1.06093,1.0626799999999998,1.06041,1.06155,3854949000.0
2017-01-10 06:51:14.364,1.06155,1.0619299999999998,1.06092,1.06118,4215659000.0
2017-01-10 07:51:51.482,1.06118,1.06138,1.06025,1.0609,4310530000.0
2017-01-10 08:57:06.585,1.0609,1.06155,1.05942,1.05953,3691643000.0
2017-01-10 09:45:26.112,1.05953,1.06031,1.0589,1.0594,4062349000.0
2017-01-10 10:19:20.981,1.0594,1.0615,1.05866,1.06111,4058662000.0
2017-01-10 10:52:48.575,1.06111,1.06198,1.05925,1.06033,4056413000.0
2017-01-10 11:35:54.751,1.06033,1.06064,1.05898,1.05961,3900347000.0
2017-01-10 12:21:41.421,1.05961,1.06025,1.0586,1.05871,3750779000.0
2017-01-10 13:17:40.773,1.05871,1.05921,1.05798,1.05895,4537436000.0
2017-01-10 14:07:53.720,1.05895,1.05899,1.05676,1.05781,4317317000.0
2017-01-10 14:51:11.370,1.05781,1.05847,1.05648,1.0567799999999998,4039694000.0
2017-01-10 15:31:21.429,1.0567799999999998,1.05726,1.0558299999999998,1.05676,3883000000.0
2017-01-10 16:17:47.268,1.05676,1.05775,1.05626,1.05701,4729104000.0
2017-01-10 16:50:19.001,1.05701,1.0598,1.05691,1.05942,4452047000.0
2017-01-10 17:22:17.548,1.05942,1.06046,1.05843,1.05874,3787751000.0
2017-01-10 17:58:19.743,1.05874,1.05923,1.05708,1.05921,4044446000.0
2017-01-10 18:27:32.380,1.05921,1.05978,1.0574,1.05744,4715880000.0
2017-01-10 19:18:56.550,1.05744,1.05818,1.0557299999999998,1.0557299999999998,4625277000.0
2017-01-10 20:25:45.649,1.0557299999999998,1.05656,1.05506,1.05572,5064091000.0
2017-01-10 21:48:19.958,1.05572,1.05642,1.05548,1.05552,5279474000.0
2017-01-10 23:58:05.846,1.05552,1.0562,1.05534,1.05541,4966728000.0
2017-01-11 02:16:49.364,1.05541,1.05607,1.05506,1.05565,3808691000.0
2017-01-11 03:33:37.758,1.05565,1.05629,1.05493,1.0556299999999998,4436989000.0
2017-01-11 04:33:50.213,1.0556299999999998,1.05656,1.05467,1.05473,4700247000.0
2017-01-11 05:37:00.883,1.05473,1.05505,1.05359,1.05426,5142774000.0
2017-01-11 06:45:23.453,1.05426,1.05496,1.05403,1.05483,4848545000.0
2017-01-11 08:10:04.385,1.05483,1.0555,1.05454,1.0555,4822957000.0
2017-01-11 09:17:20.569,1.0555,1.05665,1.05496,1.0561200000000002,5358322000.0
2017-01-11 10:11:58.026,1.0561200000000002,1.05629,1.05526,1.05529,4773017000.0
2017-01-11 11:04:37.675,1.05529,1.05585,1.05457,1.05549,3929822000.0
2017-01-11 11:55:08.913,1.05549,1.05561,1.053,1.05354,4175466000.0
2017-01-11 12:44:32.458,1.05354,1.0536299999999998,1.05153,1.05168,4042213000.0
2017-01-11 13:43:30.941,1.05168,1.05247,1.0513,1.05171,4494980000.0
2017-01-11 14:31:43.800,1.05171,1.05217,1.04996,1.0507,4321826000.0
2017-01-11 15:13:27.606,1.0507,1.05168,1.04937,1.04978,4494952000.0
2017-01-11 15:53:47.528,1.04978,1.05124,1.04976,1.05113,4235971000.0
2017-01-11 16:31:42.143,1.05113,1.05153,1.04876,1.04939,4380827000.0
2017-01-11 17:01:17.058,1.04939,1.04969,1.0471,1.04733,3879948000.0
2017-01-11 17:27:45.901,1.04733,1.04794,1.04579,1.04579,4728086000.0
2017-01-11 17:57:12.724,1.04579,1.04782,1.04534,1.0476,4009752000.0
2017-01-11 18:23:17.432,1.0476,1.04765,1.04579,1.04682,4362480000.0
2017-01-11 18:36:17.321,1.04682,1.05166,1.0464,1.05113,4111563000.0
2017-01-11 18:51:35.946,1.05113,1.05408,1.05041,1.05354,3394661000.0
2017-01-11 19:07:17.450,1.05354,1.05361,1.04725,1.04948,3678400000.0
2017-01-11 19:24:26.797,1.04948,1.05438,1.04846,1.05342,3897212000.0
2017-01-11 19:45:18.270,1.05342,1.05495,1.05124,1.05486,5191904000.0
2017-01-11 20:05:15.549,1.05486,1.05867,1.05441,1.05858,4578757000.0
2017-01-11 20:19:33.104,1.05858,1.0619299999999998,1.05825,1.06049,3840716000.0
2017-01-11 20:36:00.385,1.06049,1.06226,1.05904,1.0617,4885932000.0
2017-01-11 20:56:05.315,1.0617,1.06186,1.0587,1.05942,4599439000.0
2017-01-11 21:22:57.005,1.05942,1.06136,1.05847,1.05865,4939357000.0
2017-01-11 21:56:42.093,1.05865,1.05904,1.05702,1.05804,4449374000.0
2017-01-11 22:43:05.214,1.05804,1.05811,1.05637,1.057,5421689000.0
2017-01-12 00:23:19.350,1.057,1.05843,1.05699,1.05824,5427186000.0
2017-01-12 02:04:19.734,1.05824,1.05987,1.0577,1.05891,4044596000.0
2017-01-12 02:59:04.655,1.05891,1.05967,1.0571,1.05801,3958751000.0
2017-01-12 03:51:02.918,1.05801,1.05926,1.05754,1.05874,4440850000.0
2017-01-12 04:34:40.627,1.05874,1.06038,1.05823,1.06006,4236208000.0
2017-01-12 05:29:18.291,1.06006,1.06094,1.05936,1.06011,4083064000.0
2017-01-12 06:17:50.729,1.06011,1.06134,1.05999,1.06076,5212249000.0
2017-01-12 07:27:20.728,1.06076,1.06076,1.05945,1.05962,5652885000.0
2017-01-12 08:29:21.429,1.05962,1.06142,1.05955,1.06077,4714102000.0
2017-01-12 09:08:17.258,1.06077,1.06382,1.06065,1.06329,4378170000.0
2017-01-12 09:42:27.309,1.06329,1.06427,1.0627,1.06323,3881129000.0
2017-01-12 10:17:38.888,1.06323,1.06487,1.0627,1.06465,4638124000.0
2017-01-12 10:44:21.412,1.06465,1.06547,1.06356,1.06529,3915966000.0
2017-01-12 11:07:50.407,1.06529,1.06642,1.06303,1.06303,4046037000.0
2017-01-12 11:39:36.242,1.06303,1.06419,1.06272,1.06399,4249722000.0
2017-01-12 12:15:39.873,1.06399,1.06425,1.06245,1.06266,4283319000.0
2017-01-12 12:56:49.437,1.06266,1.06359,1.06194,1.06357,4337292000.0
2017-01-12 13:43:10.612,1.06357,1.06509,1.06341,1.06419,4104782000.0
2017-01-12 14:20:44.553,1.06419,1.06728,1.06418,1.06679,3581360000.0
2017-01-12 14:54:48.781,1.06679,1.06844,1.06663,1.06831,3634590000.0
2017-01-12 15:27:41.894,1.06831,1.06836,1.06616,1.06667,4053826000.0
2017-01-12 15:53:29.150,1.06667,1.06669,1.06429,1.0653,4056526000.0
2017-01-12 16:22:19.092,1.0653,1.06562,1.06351,1.06359,3552143000.0
2017-01-12 16:52:13.084,1.06359,1.06561,1.06325,1.06539,4017226000.0
2017-01-12 17:17:44.677,1.06539,1.06741,1.06448,1.0667799999999998,3685022000.0
2017-01-12 17:44:28.945,1.0667799999999998,1.06752,1.06413,1.06421,3985280000.0
2017-01-12 18:09:04.186,1.06421,1.06643,1.06371,1.06567,4073342000.0
2017-01-12 18:37:54.100,1.06567,1.06651,1.06531,1.06613,4417033000.0
2017-01-12 19:18:19.422,1.06613,1.06685,1.0651700000000002,1.0652700000000002,4056224000.0
2017-01-12 20:05:47.935,1.0652700000000002,1.06606,1.0641200000000002,1.06452,4592506000.0
2017-01-12 20:51:22.875,1.06452,1.06453,1.06301,1.06357,4600570000.0
2017-01-12 21:47:03.324,1.06357,1.06423,1.06242,1.06291,3775936000.0
2017-01-12 22:39:05.057,1.06291,1.06295,1.06103,1.06215,4477254000.0
2017-01-13 00:47:42.791,1.06215,1.06246,1.0611,1.06125,4651811000.0
2017-01-13 02:16:34.097,1.06125,1.06176,1.06057,1.06063,3257494000.0
2017-01-13 03:22:19.498,1.06063,1.06171,1.06045,1.06158,4091081000.0
2017-01-13 04:43:00.300,1.06158,1.06192,1.06059,1.0611,4346238000.0
2017-01-13 05:56:25.426,1.0611,1.06118,1.06034,1.0607,5247933000.0
2017-01-13 07:42:44.533,1.0607,1.06174,1.06051,1.0614,5301943000.0
2017-01-13 08:57:05.908,1.0614,1.06287,1.0612,1.06266,5160806000.0
2017-01-13 09:41:18.240,1.06266,1.06406,1.06236,1.06357,4463501000.0
2017-01-13 10:21:21.879,1.06357,1.0643200000000002,1.06248,1.06331,3660753000.0
2017-01-13 11:03:35.104,1.06331,1.06379,1.06272,1.06277,3592137000.0
2017-01-13 11:58:27.823,1.06277,1.06506,1.06277,1.06433,3430764000.0
2017-01-13 12:54:30.999,1.06433,1.06538,1.06401,1.06426,4317594000.0
2017-01-13 13:48:07.403,1.06426,1.06574,1.0641,1.06526,4803224000.0
2017-01-13 14:51:43.116,1.06526,1.06584,1.06428,1.06571,3431599000.0
2017-01-13 15:30:27.664,1.06571,1.0673,1.06411,1.06411,3975749000.0
2017-01-13 15:46:42.390,1.06411,1.06596,1.06199,1.06467,3450976000.0
2017-01-13 16:10:25.572,1.06467,1.06547,1.06316,1.06333,3256941000.0
2017-01-13 16:34:32.852,1.06333,1.0643,1.06242,1.06293,3288784000.0
2017-01-13 17:00:14.640,1.06293,1.06293,1.06006,1.0602200000000002,2972453000.0
2017-01-13 17:23:18.541,1.0602200000000002,1.06175,1.05959,1.06134,3388854000.0
2017-01-13 17:57:30.921,1.06134,1.06293,1.06122,1.06267,3069156000.0
2017-01-13 18:33:58.883,1.06267,1.06286,1.06116,1.06169,4243947000.0
2017-01-13 19:19:53.232,1.06169,1.06337,1.06168,1.06318,4823587000.0
2017-01-13 20:13:03.881,1.06318,1.06441,1.06266,1.0638299999999998,4716672000.0
2017-01-13 21:31:03.774,1.0638299999999998,1.06451,1.06291,1.0643200000000002,4970420000.0
2017-01-13 22:56:04.405,1.0643200000000002,1.06525,1.06353,1.06404,4358359000.0
2017-01-16 01:25:59.211,1.06404,1.06445,1.0613,1.06334,4004516000.0
2017-01-16 02:59:51.811,1.06334,1.0635,1.06239,1.06285,4021523000.0
2017-01-16 04:12:41.728,1.06285,1.063,1.06103,1.06111,4550278000.0
2017-01-16 05:17:51.324,1.06111,1.0627,1.06111,1.06176,4598486000.0
2017-01-16 06:46:16.196,1.06176,1.06192,1.06047,1.06069,4892377000.0
2017-01-16 07:55:21.343,1.06069,1.06223,1.06067,1.06178,5608024000.0
2017-01-16 09:00:00.360,1.06178,1.06291,1.06168,1.06176,4791370000.0
2017-01-16 09:49:53.984,1.06176,1.06224,1.0604,1.06073,4781404000.0
2017-01-16 10:24:40.139,1.06073,1.06171,1.0589,1.05959,4043238000.0
2017-01-16 11:02:16.821,1.05959,1.06049,1.05791,1.05855,3765785000.0
2017-01-16 11:41:00.762,1.05855,1.0596,1.05799,1.05934,3673306000.0
2017-01-16 12:32:04.446,1.05934,1.05975,1.0583,1.05924,3824025000.0
2017-01-16 13:31:54.727,1.05924,1.05978,1.05789,1.05936,3658285000.0
2017-01-16 14:32:11.868,1.05936,1.05982,1.05851,1.0589,3716908000.0
2017-01-16 15:31:28.791,1.0589,1.06008,1.0585,1.05959,4228907000.0
2017-01-16 16:33:21.177,1.05959,1.0605,1.05891,1.06038,4315840000.0
2017-01-16 17:44:02.518,1.06038,1.06084,1.05958,1.06034,3982713000.0
2017-01-16 18:44:35.755,1.06034,1.06082,1.05904,1.05943,4053873000.0
2017-01-16 21:01:32.538,1.05943,1.06081,1.05933,1.06,4517358000.0
2017-01-16 22:30:36.015,1.06,1.06047,1.05955,1.06009,4093029000.0
2017-01-16 23:30:34.547,1.06009,1.06048,1.0597299999999998,1.05998,4961184000.0
2017-01-17 01:00:54.293,1.05998,1.06036,1.05966,1.06,4932992000.0
2017-01-17 02:44:35.110,1.06,1.06184,1.05975,1.06095,3603976000.0
2017-01-17 04:05:10.529,1.06095,1.06103,1.06005,1.06045,4532646000.0
2017-01-17 05:24:23.829,1.06045,1.06239,1.06036,1.06239,5128909000.0
2017-01-17 06:35:23.552,1.06239,1.06403,1.06216,1.06325,5088540000.0
2017-01-17 07:32:45.911,1.06325,1.06492,1.06325,1.06483,5076647000.0
2017-01-17 08:14:52.779,1.06483,1.06653,1.06417,1.06561,4240194000.0
2017-01-17 09:08:17.733,1.06561,1.06597,1.06465,1.06519,4575869000.0
2017-01-17 09:51:44.764,1.06519,1.0652,1.06399,1.06457,4153664000.0
2017-01-17 10:22:10.412,1.06457,1.06713,1.06454,1.06644,4274461000.0
2017-01-17 11:01:37.712,1.06644,1.06653,1.06557,1.06629,3862290000.0
2017-01-17 11:33:20.038,1.06629,1.06784,1.06546,1.06776,4238984000.0
2017-01-17 12:10:16.056,1.06776,1.06815,1.06631,1.06635,4105500000.0
2017-01-17 12:52:16.018,1.06635,1.06711,1.0657299999999998,1.06703,4110448000.0
2017-01-17 13:22:11.462,1.06703,1.0701200000000002,1.06692,1.06994,4224117000.0
2017-01-17 13:46:26.560,1.06994,1.0719,1.06947,1.07087,4246931000.0
2017-01-17 14:06:35.818,1.07087,1.07136,1.06924,1.07027,3618339000.0
2017-01-17 14:29:26.703,1.07027,1.0707799999999998,1.06876,1.07011,3967732000.0
2017-01-17 14:52:29.468,1.07011,1.07077,1.06891,1.069,4040127000.0
2017-01-17 15:15:57.948,1.069,1.0694,1.06784,1.0685,4573976000.0
2017-01-17 15:39:51.827,1.0685,1.06919,1.06679,1.06681,4613238000.0
2017-01-17 16:00:52.137,1.06681,1.06952,1.0667,1.06949,4609678000.0
2017-01-17 16:23:16.975,1.06949,1.07067,1.06894,1.06996,4355148000.0
2017-01-17 16:47:55.709,1.06996,1.07092,1.06918,1.07067,4425019000.0
2017-01-17 17:10:10.326,1.07067,1.07163,1.07019,1.07023,3678369000.0
2017-01-17 17:37:40.764,1.07023,1.07064,1.06934,1.0696,4495579000.0
2017-01-17 18:05:01.815,1.0696,1.07049,1.06892,1.06939,3944527000.0
2017-01-17 18:42:27.391,1.06939,1.07126,1.06931,1.0706,4683815000.0
2017-01-17 19:41:24.873,1.0706,1.07093,1.06915,1.07044,4785916000.0
2017-01-17 21:04:14.214,1.07044,1.0707,1.06941,1.07069,4380142000.0
2017-01-17 22:04:54.723,1.07069,1.07128,1.07028,1.07091,4912468000.0
2017-01-18 00:19:44.246,1.07091,1.0715,1.07004,1.07109,4462619000.0
2017-01-18 02:23:55.400,1.07109,1.0712700000000002,1.0695,1.07041,3469691000.0
2017-01-18 03:28:32.345,1.07041,1.07121,1.06948,1.06953,4321227000.0
2017-01-18 04:31:38.723,1.06953,1.06994,1.06879,1.06902,4394825000.0
2017-01-18 05:54:13.200,1.06902,1.06999,1.06895,1.06963,4712568000.0
2017-01-18 07:18:47.913,1.06963,1.06997,1.06883,1.06884,4250328000.0
2017-01-18 08:21:16.078,1.06884,1.06926,1.06809,1.06882,4829242000.0
2017-01-18 09:26:45.701,1.06882,1.06913,1.0677,1.06796,5096098000.0
2017-01-18 10:08:45.082,1.06796,1.0694,1.06755,1.06934,4349555000.0
2017-01-18 10:46:16.065,1.06934,1.07042,1.06897,1.06954,4581472000.0
2017-01-18 11:33:23.801,1.06954,1.06955,1.06859,1.0687,4207573000.0
2017-01-18 12:20:39.951,1.0687,1.06961,1.06844,1.06875,4339704000.0
2017-01-18 13:10:30.868,1.06875,1.0689,1.06788,1.06797,4153364000.0
